,hard_ids,rand_ids
1830,f5_r1355,f2_r116
1831,f5_r1609,f3_r308
1832,f3_r657,f2_r184
1833,f2_r441,f5_r1372
1834,f4_r491,f5_r1067
1835,f5_r1623,f5_r1642
1836,f5_r1086,f2_r1175
1837,f5_r1213,f4_r955
1838,f5_r161,f5_r452
1839,f4_r1636,f3_r827
1840,f3_r462,f3_r742
1841,f2_r933,f2_r1612
1842,f5_r856,f2_r242
1843,f4_r208,f2_r195
1844,f2_r1048,f5_r1209
1845,f2_r1635,f3_r831
1846,f5_r689,f2_r854
1847,f5_r1257,f2_r1038
1848,f2_r1334,f3_r161
1849,f2_r1222,f2_r861
1850,f3_r634,f3_r1244
1851,f4_r379,f5_r1215
1852,f2_r557,f4_r79
1853,f4_r600,f4_r260
1854,f3_r912,f5_r1202
1855,f3_r1260,f5_r841
1856,f4_r969,f4_r35
1857,f5_r1354,f4_r276
1858,f5_r1267,f5_r375
1859,f2_r929,f3_r1247
1860,f2_r1099,f2_r1388
1861,f4_r794,f4_r1164
1862,f5_r69,f3_r169
1863,f5_r565,f4_r399
1864,f4_r989,f3_r381
1865,f5_r255,f3_r1488
1866,f4_r451,f4_r1628
1867,f5_r895,f3_r340
1868,f3_r315,f4_r923
1869,f5_r638,f4_r664
1870,f4_r1024,f3_r1150
1871,f4_r1243,f3_r478
1872,f2_r1338,f5_r175
1873,f4_r1599,f2_r1530
1874,f2_r297,f4_r205
1875,f3_r1091,f4_r1105
1876,f5_r1668,f4_r738
1877,f5_r1123,f3_r1174
1878,f2_r1587,f2_r1300
1879,f4_r1684,f2_r1159
1880,f3_r1011,f3_r1630
1881,f2_r1262,f3_r353
1882,f2_r1450,f5_r479
1883,f3_r1659,f3_r1255
1884,f2_r535,f5_r561
1885,f5_r1341,f5_r916
1886,f4_r483,f5_r1379
1887,f2_r504,f5_r182
1888,f5_r202,f3_r586
1889,f4_r1119,f5_r1559
1890,f2_r207,f2_r371
1891,f5_r1280,f2_r1306
1892,f5_r729,f5_r1298
1893,f3_r1660,f4_r1253
1894,f2_r1200,f2_r697
1895,f3_r1664,f3_r522
1896,f3_r530,f2_r808
1897,f3_r1685,f3_r1204
1898,f5_r673,f4_r527
1899,f3_r1156,f2_r271
1900,f2_r17,f5_r638
1901,f4_r386,f3_r988
1902,f5_r437,f5_r878
1903,f3_r886,f2_r757
1904,f2_r1487,f2_r937
1905,f5_r1126,f5_r317
1906,f5_r545,f5_r1565
1907,f3_r730,f5_r596
1908,f3_r650,f5_r536
1909,f4_r1504,f3_r446
1910,f4_r1058,f3_r368
1911,f3_r309,f2_r1498
1912,f3_r1216,f5_r10
1913,f2_r1687,f5_r189
1914,f5_r854,f3_r1611
1915,f4_r926,f4_r437
1916,f3_r1597,f2_r332
1917,f5_r176,f3_r350
1918,f3_r32,f2_r160
1919,f3_r79,f2_r933
1920,f5_r195,f2_r1263
1921,f2_r1402,f5_r1486
1922,f2_r673,f3_r926
1923,f5_r802,f2_r1565
1924,f4_r131,f2_r225
1925,f5_r446,f4_r393
1926,f3_r1174,f3_r662
1927,f3_r497,f5_r257
1928,f3_r617,f2_r669
1929,f3_r1643,f5_r1366
1930,f3_r906,f2_r586
1931,f3_r1186,f4_r459
1932,f2_r72,f3_r1175
1933,f5_r147,f3_r659
1934,f3_r815,f5_r1169
1935,f5_r187,f3_r322
1936,f4_r46,f4_r1256
1937,f3_r60,f2_r401
1938,f4_r569,f3_r776
1939,f5_r494,f2_r1092
1940,f5_r262,f4_r1097
1941,f4_r1293,f5_r557
1942,f3_r1236,f3_r1547
1943,f5_r1648,f4_r971
1944,f4_r1302,f5_r1408
1945,f3_r525,f5_r1593
1946,f4_r1102,f4_r1096
1947,f3_r1513,f5_r1360
1948,f2_r1572,f5_r254
1949,f4_r1050,f3_r985
1950,f2_r1432,f3_r879
1951,f5_r1361,f4_r1477
1952,f3_r189,f5_r154
1953,f3_r1086,f4_r93
1954,f3_r918,f3_r1604
1955,f4_r286,f3_r1392
1956,f4_r737,f4_r1370
1957,f3_r1254,f5_r111
1958,f5_r1514,f3_r809
1959,f2_r852,f4_r1551
1960,f4_r1629,f4_r134
1961,f3_r80,f4_r379
1962,f3_r49,f2_r278
1963,f2_r850,f5_r1668
1964,f5_r507,f3_r984
1965,f3_r1650,f2_r209
1966,f4_r738,f4_r1458
1967,f5_r741,f3_r755
1968,f5_r1081,f3_r1245
1969,f5_r1320,f3_r898
1970,f4_r1026,f4_r869
1971,f2_r1614,f3_r660
1972,f2_r50,f5_r31
1973,f4_r98,f2_r1684
1974,f4_r1145,f3_r1039
1975,f4_r896,f4_r400
1976,f5_r1571,f3_r393
1977,f4_r1153,f4_r680
1978,f4_r783,f5_r166
1979,f3_r908,f5_r982
1980,f5_r93,f2_r1442
1981,f3_r286,f5_r685
1982,f5_r1227,f5_r461
1983,f2_r1075,f4_r931
1984,f2_r736,f5_r63
1985,f4_r1371,f5_r770
1986,f4_r56,f2_r1116
1987,f4_r395,f5_r718
1988,f2_r63,f5_r1144
1989,f2_r1399,f4_r623
1990,f2_r439,f2_r1152
1991,f5_r634,f2_r1090
1992,f5_r417,f3_r130
1993,f2_r711,f3_r1092
1994,f3_r696,f5_r993
1995,f2_r1144,f4_r358
1996,f5_r660,f5_r319
1997,f5_r1158,f5_r962
1998,f3_r1622,f4_r1102
1999,f4_r1291,f3_r1609
2000,f3_r227,f3_r227
2001,f2_r1244,f2_r1051
2002,f5_r284,f5_r46
2003,f3_r153,f3_r1436
2004,f3_r1529,f3_r1043
2005,f5_r1211,f3_r497
2006,f4_r1158,f4_r376
2007,f3_r743,f5_r1058
2008,f3_r292,f3_r1396
2009,f3_r436,f5_r1342
2010,f5_r644,f4_r1260
2011,f4_r1222,f3_r1544
2012,f3_r1259,f3_r696
2013,f3_r769,f5_r1504
2014,f4_r512,f2_r1193
2015,f5_r241,f2_r1334
2016,f5_r1654,f4_r781
2017,f2_r1207,f4_r1388
2018,f2_r1359,f5_r233
2019,f2_r1459,f2_r925
2020,f5_r229,f4_r879
2021,f3_r1052,f2_r157
2022,f4_r1389,f4_r1440
2023,f4_r718,f5_r389
2024,f4_r295,f2_r902
2025,f3_r965,f4_r1665
2026,f4_r1312,f5_r470
2027,f3_r1541,f3_r215
2028,f3_r845,f3_r1085
2029,f2_r579,f5_r105
2030,f2_r1242,f3_r606
2031,f5_r1576,f4_r884
2032,f5_r990,f3_r138
2033,f3_r759,f5_r632
2034,f2_r1224,f5_r318
2035,f4_r1387,f3_r1278
2036,f4_r1045,f2_r1693
2037,f2_r484,f5_r205
2038,f5_r1133,f5_r93
2039,f3_r713,f3_r1431
2040,f5_r78,f3_r491
2041,f2_r272,f4_r1441
2042,f5_r1588,f4_r218
2043,f3_r1413,f3_r1006
2044,f5_r1066,f3_r219
2045,f3_r662,f3_r1690
2046,f3_r880,f3_r295
2047,f4_r1529,f3_r104
2048,f4_r517,f5_r829
2049,f4_r402,f2_r1638
2050,f3_r620,f2_r1359
2051,f2_r962,f4_r1461
2052,f5_r76,f3_r657
2053,f3_r132,f4_r1046
2054,f5_r504,f3_r974
2055,f2_r469,f2_r526
2056,f5_r136,f4_r761
2057,f5_r32,f3_r1341
2058,f5_r529,f2_r1493
2059,f5_r963,f4_r868
2060,f5_r1236,f5_r1677
2061,f2_r710,f5_r934
2062,f3_r666,f4_r1439
2063,f4_r270,f4_r1038
2064,f3_r566,f4_r444
2065,f5_r1364,f4_r196
2066,f3_r1255,f4_r1561
2067,f3_r83,f3_r32
2068,f3_r11,f5_r843
2069,f4_r875,f3_r152
2070,f4_r277,f3_r1593
2071,f3_r1352,f2_r1059
2072,f5_r550,f4_r99
2073,f2_r563,f3_r151
2074,f4_r25,f2_r865
2075,f3_r974,f4_r204
2076,f4_r868,f3_r1421
2077,f4_r1401,f2_r744
2078,f3_r1567,f5_r853
2079,f3_r1371,f4_r176
2080,f3_r1681,f2_r1698
2081,f4_r1076,f5_r1015
2082,f2_r1610,f2_r1143
2083,f3_r134,f3_r286
2084,f3_r1066,f4_r901
2085,f2_r1571,f2_r1593
2086,f2_r863,f5_r869
2087,f4_r1686,f2_r24
2088,f2_r27,f5_r305
2089,f5_r1447,f4_r852
2090,f4_r1665,f4_r10
2091,f3_r446,f3_r880
2092,f4_r697,f3_r751
2093,f4_r726,f2_r1391
2094,f5_r1685,f5_r32
2095,f5_r290,f4_r148
2096,f5_r1234,f3_r908
2097,f2_r1271,f3_r1068
2098,f3_r942,f3_r129
2099,f2_r555,f5_r1630
2100,f3_r71,f4_r867
2101,f4_r918,f4_r523
2102,f5_r373,f4_r1345
2103,f3_r960,f5_r360
2104,f5_r1367,f3_r1530
2105,f4_r198,f5_r1317
2106,f3_r826,f2_r715
2107,f4_r959,f2_r530
2108,f5_r107,f4_r599
2109,f2_r1521,f3_r1315
2110,f5_r198,f5_r85
2111,f3_r246,f2_r230
2112,f2_r1016,f5_r868
2113,f3_r607,f3_r922
2114,f5_r280,f5_r941
2115,f2_r627,f4_r1526
2116,f3_r1317,f5_r672
2117,f4_r1096,f2_r1164
2118,f3_r190,f3_r1478
2119,f3_r385,f5_r1661
2120,f4_r1342,f2_r7
2121,f5_r555,f2_r1651
2122,f4_r1559,f2_r817
2123,f4_r870,f5_r1211
2124,f3_r151,f4_r519
2125,f2_r447,f4_r65
2126,f3_r1408,f5_r1139
2127,f5_r1589,f5_r847
2128,f4_r812,f4_r255
2129,f5_r1238,f3_r1437
2130,f2_r283,f5_r1256
2131,f2_r263,f4_r769
2132,f4_r678,f3_r845
2133,f4_r958,f3_r269
2134,f3_r51,f3_r1097
2135,f5_r1530,f2_r1127
2136,f5_r1548,f5_r482
2137,f2_r487,f4_r908
2138,f2_r1465,f3_r1049
2139,f3_r888,f2_r1690
2140,f2_r394,f2_r1465
2141,f2_r865,f2_r306
2142,f3_r1089,f4_r635
2143,f5_r862,f5_r1051
2144,f2_r91,f2_r825
2145,f4_r221,f2_r560
2146,f3_r56,f4_r5
2147,f5_r354,f5_r640
2148,f5_r397,f4_r314
2149,f4_r800,f2_r555
2150,f3_r510,f5_r44
2151,f2_r1550,f5_r1213
2152,f2_r245,f5_r1618
2153,f4_r1215,f3_r965
2154,f5_r637,f2_r1061
2155,f5_r1055,f4_r860
2156,f4_r1,f5_r1566
2157,f5_r1279,f4_r841
2158,f3_r1282,f2_r710
2159,f4_r1485,f3_r1003
2160,f3_r236,f2_r741
2161,f4_r183,f4_r458
2162,f5_r1263,f5_r1600
2163,f5_r662,f2_r1610
2164,f3_r1356,f2_r956
2165,f4_r1191,f5_r1223
2166,f4_r1654,f4_r1296
2167,f3_r1576,f4_r1268
2168,f2_r319,f2_r1305
2169,f4_r1479,f4_r461
2170,f4_r799,f2_r949
2171,f3_r613,f4_r1211
2172,f2_r363,f5_r250
2173,f3_r477,f5_r665
2174,f3_r239,f3_r641
2175,f4_r1164,f2_r778
2176,f5_r1511,f4_r1656
2177,f5_r1338,f4_r1243
2178,f3_r141,f4_r1380
2179,f5_r1016,f2_r245
2180,f2_r1295,f2_r323
2181,f2_r348,f2_r1595
2182,f4_r695,f5_r1229
2183,f5_r924,f3_r193
2184,f2_r425,f4_r1624
2185,f5_r1286,f3_r1186
2186,f3_r405,f4_r695
2187,f4_r1185,f3_r1065
2188,f5_r753,f2_r1546
2189,f4_r343,f2_r1256
2190,f3_r160,f4_r283
2191,f5_r619,f3_r636
2192,f3_r567,f2_r648
2193,f3_r15,f5_r762
2194,f4_r1526,f4_r440
2195,f5_r1520,f5_r410
2196,f3_r241,f5_r98
2197,f3_r669,f4_r1428
2198,f3_r839,f2_r585
2199,f4_r258,f2_r566
2200,f2_r197,f2_r75
2201,f4_r608,f4_r1378
2202,f5_r1617,f3_r1169
2203,f4_r1408,f2_r372
2204,f4_r904,f5_r607
2205,f3_r922,f5_r1391
2206,f4_r23,f5_r550
2207,f3_r925,f5_r147
2208,f5_r931,f2_r970
2209,f5_r413,f2_r1013
2210,f5_r510,f5_r773
2211,f4_r787,f4_r307
2212,f4_r99,f2_r1622
2213,f2_r345,f2_r82
2214,f4_r731,f4_r1292
2215,f3_r263,f2_r1333
2216,f3_r644,f3_r1511
2217,f3_r455,f3_r1344
2218,f2_r725,f4_r815
2219,f5_r1291,f2_r610
2220,f2_r1586,f5_r1016
2221,f5_r1487,f3_r1348
2222,f4_r364,f2_r889
2223,f4_r9,f3_r75
2224,f2_r1563,f5_r796
2225,f2_r1142,f4_r859
2226,f4_r381,f3_r239
2227,f5_r1296,f3_r888
2228,f2_r1187,f4_r572
2229,f4_r602,f5_r1126
2230,f2_r1669,f2_r288
2231,f5_r1445,f2_r621
2232,f3_r1240,f4_r1661
2233,f3_r1305,f5_r1130
2234,f3_r1106,f2_r1397
2235,f2_r1105,f2_r266
2236,f2_r1208,f5_r1474
2237,f3_r1619,f5_r804
2238,f4_r348,f4_r577
2239,f5_r1084,f4_r348
2240,f2_r1420,f5_r339
2241,f2_r328,f2_r998
2242,f2_r949,f2_r634
2243,f4_r458,f4_r401
2244,f2_r1134,f5_r593
2245,f5_r1250,f5_r1108
2246,f3_r1166,f2_r397
2247,f4_r617,f5_r765
2248,f3_r955,f2_r1206
2249,f4_r519,f2_r709
2250,f4_r1634,f4_r587
2251,f4_r1392,f3_r1052
2252,f3_r330,f2_r510
2253,f3_r197,f3_r287
2254,f4_r710,f2_r1420
2255,f4_r912,f3_r580
2256,f5_r119,f2_r895
2257,f3_r72,f5_r633
2258,f5_r375,f2_r1104
2259,f5_r1147,f2_r673
2260,f4_r961,f2_r522
2261,f3_r1088,f2_r981
2262,f3_r678,f3_r1457
2263,f3_r1315,f4_r1684
2264,f3_r506,f4_r113
2265,f5_r68,f4_r402
2266,f4_r1372,f3_r752
2267,f3_r1630,f3_r1600
2268,f5_r296,f3_r1067
2269,f4_r1457,f3_r1222
2270,f4_r137,f4_r238
2271,f5_r1626,f5_r1484
2272,f5_r1667,f4_r627
2273,f3_r1504,f3_r1602
2274,f4_r1631,f2_r1345
2275,f5_r85,f3_r1361
2276,f2_r1193,f3_r963
2277,f3_r1637,f4_r820
2278,f2_r1443,f5_r1580
2279,f3_r674,f4_r224
2280,f3_r622,f5_r1397
2281,f5_r1152,f4_r1357
2282,f3_r39,f3_r1179
2283,f4_r1658,f2_r1057
2284,f5_r945,f3_r666
2285,f5_r1457,f3_r1364
2286,f5_r658,f4_r167
2287,f4_r1461,f4_r1125
2288,f5_r1549,f5_r581
2289,f2_r1636,f5_r323
2290,f4_r383,f5_r525
2291,f5_r288,f3_r1662
2292,f2_r679,f2_r665
2293,f3_r937,f4_r1675
2294,f2_r1094,f3_r575
2295,f5_r947,f4_r570
2296,f2_r1433,f2_r1361
2297,f5_r146,f5_r756
2298,f4_r1046,f5_r243
2299,f3_r755,f2_r441
2300,f5_r730,f3_r339
2301,f5_r1277,f5_r1647
2302,f4_r1319,f2_r1246
2303,f5_r1566,f4_r1103
2304,f4_r872,f3_r1487
2305,f4_r169,f2_r391
2306,f5_r685,f4_r945
2307,f4_r621,f3_r1009
2308,f2_r1216,f2_r1323
2309,f2_r935,f4_r1297
2310,f4_r75,f4_r386
2311,f5_r795,f4_r696
2312,f2_r401,f5_r1309
2313,f2_r572,f3_r613
2314,f4_r690,f2_r290
2315,f4_r992,f2_r460
2316,f2_r1343,f2_r178
2317,f4_r1345,f5_r1009
2318,f5_r877,f3_r259
2319,f2_r426,f2_r1312
2320,f3_r858,f4_r1419
2321,f2_r524,f2_r1271
2322,f5_r1504,f4_r1138
2323,f4_r358,f2_r1222
2324,f3_r1300,f5_r529
2325,f3_r665,f2_r1120
2326,f4_r1171,f5_r1295
2327,f2_r498,f4_r1266
2328,f5_r1486,f5_r562
2329,f3_r1454,f3_r617
2330,f2_r1401,f3_r907
2331,f4_r1074,f2_r263
2332,f2_r841,f4_r111
2333,f3_r690,f5_r965
2334,f3_r228,f4_r1586
2335,f3_r421,f2_r482
2336,f4_r1211,f2_r1188
2337,f2_r461,f5_r1234
2338,f4_r475,f5_r730
2339,f3_r1078,f3_r1124
2340,f5_r1169,f3_r474
2341,f4_r1125,f4_r1118
2342,f4_r1388,f5_r120
2343,f3_r398,f3_r676
2344,f5_r440,f5_r1457
2345,f3_r1183,f3_r1088
2346,f4_r653,f5_r423
2347,f5_r259,f2_r1067
2348,f3_r1121,f2_r35
2349,f2_r139,f3_r703
2350,f4_r50,f4_r360
2351,f2_r1698,f3_r1546
2352,f2_r310,f5_r890
2353,f2_r895,f5_r824
2354,f4_r1322,f4_r25
2355,f4_r869,f2_r1174
2356,f4_r1432,f2_r529
2357,f5_r1137,f4_r1557
2358,f3_r988,f4_r450
2359,f2_r1138,f4_r989
2360,f2_r71,f5_r924
2361,f4_r71,f2_r44
2362,f3_r1135,f4_r794
2363,f5_r1661,f2_r521
2364,f2_r300,f5_r23
2365,f5_r952,f5_r875
2366,f2_r1438,f5_r973
2367,f5_r1156,f5_r1297
2368,f5_r295,f5_r1173
2369,f3_r1368,f3_r661
2370,f4_r881,f3_r464
2371,f3_r418,f2_r1258
2372,f2_r827,f5_r854
2373,f5_r1319,f2_r65
2374,f4_r324,f4_r87
2375,f4_r260,f4_r343
2376,f4_r1522,f5_r1614
2377,f5_r1162,f5_r835
2378,f4_r1054,f2_r1686
2379,f5_r1370,f5_r1188
2380,f5_r63,f4_r995
2381,f3_r131,f4_r763
2382,f2_r1161,f4_r1329
2383,f5_r1223,f2_r1549
2384,f4_r1316,f2_r583
2385,f3_r1684,f2_r732
2386,f4_r778,f3_r221
2387,f5_r462,f3_r1463
2388,f4_r1630,f3_r634
2389,f5_r321,f2_r1265
2390,f4_r1517,f4_r538
2391,f2_r1278,f3_r1586
2392,f4_r971,f5_r1516
2393,f5_r1593,f2_r1648
2394,f2_r470,f3_r867
2395,f4_r167,f2_r320
2396,f2_r1080,f2_r27
2397,f5_r631,f5_r121
2398,f2_r592,f2_r1340
2399,f4_r1554,f2_r755
2400,f4_r1486,f3_r371
2401,f4_r1480,f3_r288
2402,f3_r1182,f3_r19
2403,f5_r53,f3_r740
2404,f3_r896,f2_r1144
2405,f2_r1633,f3_r1260
2406,f4_r820,f4_r1168
2407,f4_r439,f3_r650
2408,f4_r1378,f3_r562
2409,f2_r568,f4_r1285
2410,f5_r1101,f5_r296
2411,f2_r430,f4_r1358
2412,f5_r175,f4_r244
2413,f3_r1620,f3_r706
2414,f2_r545,f2_r370
2415,f2_r1484,f2_r599
2416,f4_r841,f4_r990
2417,f2_r47,f2_r1562
2418,f2_r858,f4_r172
2419,f2_r758,f4_r1065
2420,f3_r138,f5_r266
2421,f5_r1353,f5_r1537
2422,f3_r1047,f4_r1217
2423,f4_r956,f3_r949
2424,f5_r559,f5_r244
2425,f3_r448,f2_r297
2426,f2_r522,f2_r1068
2427,f2_r1661,f2_r1687
2428,f2_r1538,f5_r952
2429,f3_r1122,f4_r28
2430,f3_r1144,f3_r911
2431,f4_r908,f5_r428
2432,f2_r539,f5_r1692
2433,f3_r748,f4_r100
2434,f3_r24,f5_r563
2435,f4_r951,f4_r1408
2436,f2_r976,f2_r711
2437,f4_r876,f5_r42
2438,f4_r1499,f3_r925
2439,f5_r463,f4_r872
2440,f4_r1286,f4_r1625
2441,f2_r546,f5_r895
2442,f5_r719,f5_r1592
2443,f2_r1518,f2_r1696
2444,f5_r1097,f3_r5
2445,f4_r1301,f3_r1660
2446,f3_r126,f2_r1142
2447,f3_r1364,f3_r1592
2448,f4_r35,f5_r1615
2449,f5_r314,f5_r1548
2450,f5_r1228,f4_r505
2451,f2_r306,f3_r872
2452,f2_r276,f4_r959
2453,f3_r157,f4_r1048
2454,f3_r1673,f2_r542
2455,f4_r545,f3_r1643
2456,f2_r1520,f3_r779
2457,f3_r792,f5_r107
2458,f3_r491,f3_r1622
2459,f5_r1558,f3_r858
2460,f4_r1527,f4_r1658
2461,f2_r1300,f5_r269
2462,f4_r523,f4_r1499
2463,f4_r437,f4_r439
2464,f2_r184,f5_r803
2465,f5_r531,f4_r997
2466,f5_r1000,f5_r1280
2467,f2_r133,f4_r127
2468,f5_r233,f3_r486
2469,f5_r1056,f4_r1001
2470,f5_r1301,f5_r444
2471,f2_r267,f3_r188
2472,f5_r1602,f5_r264
2473,f2_r1305,f3_r1183
2474,f4_r1237,f4_r1479
2475,f4_r1230,f2_r1024
2476,f3_r760,f3_r394
2477,f4_r87,f5_r491
2478,f5_r1128,f5_r1529
2479,f2_r1299,f5_r171
2480,f3_r493,f3_r1334
2481,f5_r596,f4_r1084
2482,f5_r1453,f4_r251
2483,f5_r589,f4_r424
2484,f4_r1626,f4_r1173
2485,f4_r798,f5_r1095
2486,f4_r1437,f5_r755
2487,f3_r1169,f5_r1282
2488,f4_r108,f5_r407
2489,f4_r132,f3_r294
2490,f5_r1396,f2_r1101
2491,f3_r68,f5_r932
2492,f5_r425,f2_r1055
2493,f2_r573,f3_r228
2494,f5_r323,f5_r438
2495,f4_r1152,f4_r510
2496,f4_r176,f5_r1307
2497,f5_r1278,f4_r1517
2498,f2_r542,f5_r836
2499,f3_r1157,f2_r322
2500,f5_r1359,f3_r1440
2501,f5_r67,f4_r1611
2502,f4_r341,f4_r168
2503,f2_r1530,f3_r856
2504,f3_r369,f3_r418
2505,f4_r834,f4_r783
2506,f5_r661,f5_r483
2507,f4_r1448,f2_r1105
2508,f5_r204,f2_r966
2509,f4_r1297,f5_r1547
2510,f5_r933,f5_r1389
2511,f4_r1668,f3_r591
2512,f4_r417,f3_r835
2513,f4_r1560,f5_r1491
2514,f2_r1367,f2_r1586
2515,f2_r1458,f3_r252
2516,f4_r879,f2_r1628
2517,f4_r522,f2_r1318
2518,f2_r224,f2_r1060
2519,f2_r1178,f4_r1543
2520,f5_r206,f3_r1356
2521,f4_r424,f2_r1180
2522,f3_r1406,f4_r651
2523,f5_r339,f4_r1205
2524,f5_r536,f5_r614
2525,f2_r1172,f3_r86
2526,f2_r120,f4_r409
2527,f3_r1466,f3_r1542
2528,f4_r409,f4_r1368
2529,f2_r501,f3_r564
2530,f5_r1200,f5_r545
2531,f3_r963,f4_r951
2532,f2_r417,f2_r753
2533,f2_r727,f2_r984
2534,f4_r761,f3_r691
2535,f5_r479,f3_r836
2536,f5_r266,f5_r155
2537,f3_r1336,f4_r221
2538,f4_r342,f2_r747
2539,f3_r1614,f5_r681
2540,f3_r785,f3_r434
2541,f3_r609,f5_r919
2542,f5_r1618,f3_r346
2543,f2_r658,f5_r451
2544,f4_r1187,f4_r522
2545,f2_r985,f4_r463
2546,f4_r983,f5_r877
2547,f5_r74,f5_r699
2548,f3_r1196,f2_r759
2549,f5_r1649,f2_r1571
2550,f4_r1329,f2_r1525
2551,f4_r810,f3_r275
2552,f3_r1073,f2_r13
2553,f5_r1572,f3_r1116
2554,f2_r114,f3_r648
2555,f5_r1115,f2_r1107
2556,f4_r407,f3_r1336
2557,f3_r1634,f2_r1146
2558,f3_r319,f5_r271
2559,f5_r1022,f2_r592
2560,f5_r1642,f3_r297
2561,f3_r672,f3_r1276
2562,f3_r1131,f2_r1431
2563,f5_r1284,f5_r1558
2564,f3_r484,f5_r198
2565,f3_r1471,f2_r56
2566,f5_r269,f5_r118
2567,f3_r150,f4_r1654
2568,f2_r810,f4_r810
2569,f3_r1,f2_r313
2570,f4_r1114,f3_r230
2571,f2_r1557,f2_r962
2572,f5_r444,f2_r675
2573,f3_r1354,f5_r401
2574,f3_r970,f4_r1438
2575,f3_r1048,f3_r930
2576,f2_r911,f4_r374
2577,f3_r717,f4_r1374
2578,f4_r637,f3_r1184
2579,f4_r953,f4_r1457
2580,f4_r526,f5_r68
2581,f4_r1661,f2_r208
2582,f2_r753,f3_r457
2583,f4_r1296,f5_r1453
2584,f4_r1678,f3_r1216
2585,f4_r1439,f4_r404
2586,f2_r1446,f5_r1605
2587,f3_r1269,f3_r1182
2588,f2_r161,f5_r463
2589,f4_r640,f3_r1545
2590,f5_r1202,f3_r97
2591,f3_r818,f5_r856
2592,f5_r840,f5_r729
2593,f2_r81,f5_r1097
2594,f2_r1079,f2_r649
2595,f2_r278,f4_r47
2596,f3_r1171,f3_r274
2597,f2_r1537,f5_r435
2598,f5_r1426,f3_r1498
2599,f3_r1473,f2_r422
2600,f2_r526,f4_r1392
2601,f2_r1564,f3_r672
2602,f5_r721,f4_r262
2603,f3_r926,f5_r571
2604,f3_r1251,f5_r1306
2605,f2_r741,f4_r226
2606,f3_r621,f3_r785
2607,f4_r1116,f3_r1159
2608,f2_r1131,f5_r1499
2609,f4_r151,f2_r321
2610,f2_r890,f5_r447
2611,f4_r197,f3_r1407
2612,f5_r1349,f2_r224
2613,f5_r1187,f4_r1424
2614,f4_r1534,f3_r906
2615,f5_r607,f3_r1549
2616,f5_r374,f3_r1474
2617,f4_r651,f3_r1605
2618,f5_r557,f2_r760
2619,f3_r1051,f5_r398
2620,f5_r1611,f4_r1076
2621,f5_r108,f4_r983
2622,f4_r139,f5_r598
2623,f2_r64,f4_r751
2624,f4_r1186,f4_r332
2625,f4_r796,f3_r1623
2626,f2_r1147,f5_r595
2627,f3_r1463,f5_r161
2628,f4_r873,f3_r1335
2629,f3_r113,f3_r517
2630,f5_r563,f3_r209
2631,f5_r1197,f5_r1000
2632,f3_r518,f3_r545
2633,f4_r1037,f4_r746
2634,f4_r427,f4_r1474
2635,f4_r1557,f3_r718
2636,f3_r1654,f4_r23
2637,f5_r815,f5_r621
2638,f5_r1069,f4_r1480
2639,f5_r922,f2_r1330
2640,f2_r1673,f3_r959
2641,f5_r1542,f4_r11
2642,f3_r1579,f4_r698
2643,f3_r894,f2_r203
2644,f3_r641,f3_r1281
2645,f3_r1129,f2_r737
2646,f5_r1565,f2_r828
2647,f3_r103,f2_r419
2648,f3_r929,f5_r1402
2649,f5_r636,f2_r1216
2650,f3_r1617,f5_r1037
2651,f3_r1130,f3_r1077
2652,f5_r1013,f3_r1371
2653,f3_r1460,f4_r953
2654,f3_r1278,f3_r1452
2655,f4_r900,f2_r479
2656,f3_r1475,f3_r760
2657,f4_r1268,f4_r1235
2658,f2_r1231,f3_r1442
2659,f4_r579,f4_r1677
2660,f3_r784,f5_r475
2661,f4_r795,f5_r721
2662,f2_r1115,f4_r575
2663,f4_r808,f2_r873
2664,f4_r1521,f4_r1206
2665,f3_r464,f2_r573
2666,f2_r14,f4_r1129
2667,f2_r463,f3_r830
2668,f5_r1466,f3_r207
2669,f3_r244,f2_r1248
2670,f4_r1292,f2_r243
2671,f2_r607,f3_r1118
2672,f2_r1120,f5_r238
2673,f3_r339,f3_r250
2674,f4_r238,f3_r1072
2675,f3_r1407,f2_r541
2676,f5_r1389,f4_r592
2677,f3_r1442,f5_r1623
2678,f5_r847,f4_r795
2679,f2_r1589,f4_r1301
2680,f5_r949,f3_r1014
2681,f2_r1180,f4_r197
2682,f5_r966,f5_r1236
2683,f4_r214,f4_r153
2684,f3_r867,f2_r832
2685,f5_r836,f3_r1391
2686,f3_r12,f3_r173
2687,f3_r492,f4_r737
2688,f5_r835,f4_r1237
2689,f2_r974,f3_r1354
2690,f3_r472,f4_r1061
2691,f3_r1456,f2_r1541
2692,f5_r999,f4_r1024
2693,f4_r1561,f5_r840
2694,f5_r635,f5_r1069
2695,f4_r1393,f2_r728
2696,f3_r478,f3_r281
2697,f2_r1693,f2_r602
2698,f4_r309,f2_r1649
2699,f4_r37,f4_r1519
2700,f4_r263,f3_r1290
2701,f3_r933,f5_r826
2702,f4_r860,f3_r412
2703,f2_r651,f5_r689
2704,f2_r1237,f5_r1056
2705,f2_r349,f4_r560
2706,f3_r1378,f2_r471
2707,f4_r145,f3_r416
2708,f3_r75,f4_r412
2709,f3_r231,f3_r1432
2710,f4_r1624,f4_r1638
2711,f3_r88,f2_r69
2712,f3_r1470,f3_r298
