,hard_ids,rand_ids
1830,f2_r839,f3_r423
1831,f4_r1064,f2_r1218
1832,f2_r1161,f4_r1322
1833,f4_r631,f5_r1226
1834,f3_r358,f3_r63
1835,f5_r9,f2_r1556
1836,f2_r1040,f5_r1505
1837,f5_r1117,f2_r1440
1838,f4_r1290,f2_r606
1839,f5_r914,f5_r363
1840,f4_r419,f4_r487
1841,f4_r1561,f4_r313
1842,f4_r948,f3_r227
1843,f3_r857,f4_r390
1844,f4_r774,f4_r1088
1845,f5_r1307,f4_r829
1846,f3_r125,f5_r1070
1847,f3_r1322,f4_r329
1848,f4_r1186,f4_r352
1849,f4_r1432,f5_r1031
1850,f3_r568,f3_r1026
1851,f3_r1022,f4_r647
1852,f4_r759,f2_r439
1853,f3_r1700,f4_r338
1854,f4_r741,f2_r1658
1855,f2_r139,f2_r827
1856,f3_r1660,f4_r1122
1857,f2_r421,f2_r1566
1858,f5_r19,f2_r1676
1859,f2_r1271,f2_r1620
1860,f5_r863,f4_r800
1861,f3_r1462,f4_r419
1862,f5_r552,f2_r555
1863,f3_r622,f2_r1102
1864,f2_r1200,f4_r267
1865,f3_r87,f3_r395
1866,f5_r1482,f2_r287
1867,f4_r1021,f3_r677
1868,f2_r1378,f4_r126
1869,f4_r1151,f2_r298
1870,f2_r320,f2_r1310
1871,f2_r710,f2_r706
1872,f2_r455,f4_r42
1873,f4_r1328,f2_r1453
1874,f3_r1051,f5_r349
1875,f3_r1610,f2_r1622
1876,f3_r99,f3_r347
1877,f4_r991,f2_r275
1878,f4_r869,f4_r870
1879,f5_r813,f4_r845
1880,f3_r739,f3_r118
1881,f2_r1212,f5_r1548
1882,f2_r1132,f3_r1387
1883,f5_r428,f2_r3
1884,f5_r1227,f4_r435
1885,f2_r434,f2_r781
1886,f5_r501,f5_r58
1887,f2_r1362,f4_r76
1888,f3_r720,f5_r1392
1889,f4_r1111,f2_r1206
1890,f4_r1496,f3_r1108
1891,f2_r930,f5_r1089
1892,f3_r247,f4_r506
1893,f2_r885,f2_r360
1894,f4_r151,f2_r176
1895,f2_r174,f5_r739
1896,f2_r1697,f4_r144
1897,f5_r1048,f2_r636
1898,f5_r1667,f2_r518
1899,f5_r1471,f5_r328
1900,f5_r1690,f3_r1637
1901,f3_r19,f4_r1243
1902,f4_r1160,f4_r61
1903,f2_r1568,f5_r246
1904,f2_r827,f2_r582
1905,f3_r545,f4_r1057
1906,f5_r1312,f3_r697
1907,f3_r392,f3_r767
1908,f5_r1400,f4_r199
1909,f5_r88,f3_r438
1910,f2_r1491,f4_r1178
1911,f4_r708,f2_r99
1912,f5_r436,f4_r633
1913,f4_r436,f5_r1620
1914,f3_r813,f5_r656
1915,f5_r570,f2_r81
1916,f2_r59,f3_r292
1917,f5_r103,f4_r964
1918,f2_r1598,f4_r250
1919,f5_r615,f4_r211
1920,f3_r324,f4_r191
1921,f2_r1202,f2_r1289
1922,f4_r1121,f4_r1523
1923,f4_r881,f4_r25
1924,f5_r593,f5_r927
1925,f3_r658,f4_r376
1926,f3_r1135,f4_r1292
1927,f2_r1063,f4_r498
1928,f5_r1221,f4_r1577
1929,f2_r1537,f4_r587
1930,f3_r1505,f2_r1353
1931,f3_r1198,f3_r1287
1932,f3_r800,f3_r184
1933,f3_r1473,f2_r5
1934,f5_r629,f5_r875
1935,f2_r3,f2_r433
1936,f3_r1436,f4_r238
1937,f2_r759,f2_r787
1938,f5_r476,f5_r1117
1939,f2_r451,f2_r502
1940,f4_r1526,f5_r1044
1941,f5_r1694,f2_r2
1942,f4_r136,f2_r1287
1943,f4_r964,f4_r760
1944,f5_r139,f5_r423
1945,f4_r1266,f5_r1695
1946,f3_r1158,f5_r35
1947,f4_r568,f4_r778
1948,f3_r1123,f4_r735
1949,f3_r1380,f5_r926
1950,f3_r554,f3_r696
1951,f5_r538,f5_r71
1952,f4_r1230,f5_r1299
1953,f4_r301,f4_r274
1954,f3_r281,f2_r226
1955,f5_r248,f3_r916
1956,f3_r1032,f4_r40
1957,f5_r1041,f2_r107
1958,f5_r1356,f2_r424
1959,f2_r278,f5_r516
1960,f2_r1345,f2_r480
1961,f4_r383,f3_r1359
1962,f2_r902,f4_r416
1963,f3_r1470,f3_r765
1964,f2_r668,f5_r1667
1965,f5_r881,f4_r1015
1966,f5_r1614,f2_r1006
1967,f3_r811,f3_r1171
1968,f3_r488,f4_r106
1969,f5_r840,f3_r811
1970,f5_r312,f4_r1600
1971,f5_r469,f4_r1501
1972,f4_r352,f3_r1644
1973,f3_r398,f5_r6
1974,f2_r1149,f3_r654
1975,f4_r6,f4_r406
1976,f5_r108,f4_r1346
1977,f4_r210,f4_r1588
1978,f3_r126,f4_r49
1979,f4_r583,f5_r17
1980,f4_r649,f4_r796
1981,f3_r1612,f2_r1296
1982,f5_r389,f5_r770
1983,f4_r1392,f3_r1571
1984,f5_r468,f3_r1599
1985,f5_r1218,f3_r714
1986,f3_r1405,f4_r1156
1987,f5_r1645,f3_r821
1988,f4_r990,f2_r1672
1989,f4_r1353,f2_r1339
1990,f3_r847,f3_r1653
1991,f3_r535,f2_r1209
1992,f5_r528,f4_r63
1993,f2_r633,f2_r1259
1994,f2_r1477,f2_r267
1995,f5_r425,f2_r42
1996,f2_r669,f2_r551
1997,f3_r395,f4_r1304
1998,f2_r1346,f3_r590
1999,f4_r1236,f5_r1653
2000,f5_r1639,f5_r433
2001,f4_r1544,f5_r914
2002,f5_r1376,f5_r1182
2003,f3_r773,f3_r1460
2004,f2_r1027,f4_r251
2005,f4_r296,f5_r587
2006,f4_r415,f5_r855
2007,f4_r824,f4_r850
2008,f5_r1201,f2_r1457
2009,f2_r570,f2_r745
2010,f4_r410,f2_r1393
2011,f4_r1346,f2_r750
2012,f2_r312,f3_r330
2013,f5_r257,f4_r752
2014,f2_r822,f4_r641
2015,f5_r1022,f3_r1165
2016,f2_r1244,f5_r1275
2017,f2_r1021,f5_r631
2018,f2_r1530,f5_r1590
2019,f2_r58,f2_r1455
2020,f5_r251,f5_r1329
2021,f5_r412,f5_r260
2022,f5_r845,f3_r1192
2023,f3_r1460,f3_r658
2024,f3_r1179,f2_r1132
2025,f2_r1344,f4_r1589
2026,f5_r1060,f4_r1687
2027,f3_r259,f2_r1170
2028,f3_r910,f5_r572
2029,f3_r1109,f5_r945
2030,f5_r839,f5_r1511
2031,f4_r1362,f4_r1587
2032,f2_r1113,f2_r470
2033,f5_r968,f5_r621
2034,f4_r538,f3_r768
2035,f4_r659,f4_r584
2036,f4_r1683,f5_r1536
2037,f5_r142,f2_r1344
2038,f4_r1343,f3_r297
2039,f4_r930,f3_r1170
2040,f3_r253,f4_r1086
2041,f4_r1483,f4_r649
2042,f3_r866,f5_r77
2043,f5_r609,f4_r468
2044,f3_r1194,f3_r1645
2045,f3_r59,f2_r1669
2046,f2_r1321,f4_r1327
2047,f5_r340,f3_r449
2048,f2_r680,f4_r1230
2049,f4_r604,f2_r500
2050,f4_r887,f5_r1112
2051,f4_r8,f5_r913
2052,f3_r382,f5_r1532
2053,f3_r849,f2_r255
2054,f4_r636,f2_r334
2055,f4_r952,f4_r1488
2056,f4_r68,f5_r183
2057,f4_r1685,f2_r1054
2058,f3_r486,f3_r1536
2059,f4_r64,f4_r259
2060,f4_r165,f5_r435
2061,f2_r44,f4_r240
2062,f5_r1547,f5_r208
2063,f5_r599,f5_r699
2064,f2_r1187,f4_r1558
2065,f3_r1056,f5_r1307
2066,f5_r1560,f3_r1177
2067,f2_r482,f5_r1000
2068,f5_r876,f4_r482
2069,f2_r328,f4_r4
2070,f4_r848,f2_r138
2071,f2_r744,f3_r178
2072,f4_r1158,f5_r15
2073,f2_r697,f5_r936
2074,f2_r992,f2_r1071
2075,f3_r1090,f2_r1681
2076,f3_r1625,f4_r517
2077,f3_r318,f5_r1368
2078,f5_r180,f2_r1316
2079,f3_r859,f5_r303
2080,f4_r544,f3_r716
2081,f5_r143,f4_r349
2082,f3_r1125,f4_r371
2083,f3_r919,f3_r383
2084,f4_r979,f5_r876
2085,f2_r1658,f2_r1541
2086,f3_r1598,f2_r1605
2087,f3_r440,f4_r412
2088,f4_r1650,f2_r494
2089,f5_r244,f5_r1663
2090,f3_r697,f5_r532
2091,f2_r522,f2_r151
2092,f4_r1090,f4_r868
2093,f5_r182,f4_r1358
2094,f3_r1189,f3_r374
2095,f5_r1522,f3_r598
2096,f3_r96,f2_r793
2097,f4_r1038,f2_r401
2098,f4_r767,f5_r585
2099,f5_r1604,f2_r1356
2100,f5_r1212,f3_r944
2101,f2_r1472,f4_r536
2102,f3_r1118,f5_r266
2103,f4_r1024,f5_r721
2104,f5_r69,f2_r4
2105,f5_r1136,f4_r1139
2106,f2_r894,f4_r658
2107,f2_r1433,f3_r757
2108,f2_r774,f5_r57
2109,f3_r646,f4_r583
2110,f3_r550,f5_r660
2111,f3_r164,f2_r23
2112,f2_r186,f4_r842
2113,f4_r348,f4_r1233
2114,f5_r1503,f3_r1557
2115,f5_r1179,f4_r1135
2116,f3_r1427,f4_r998
2117,f5_r261,f5_r834
2118,f3_r477,f2_r709
2119,f5_r1002,f5_r1333
2120,f5_r1203,f2_r1410
2121,f4_r1595,f5_r390
2122,f2_r676,f2_r559
2123,f2_r1506,f4_r1053
2124,f4_r1374,f5_r1638
2125,f4_r1509,f2_r1418
2126,f2_r282,f5_r864
2127,f2_r845,f5_r1121
2128,f4_r792,f4_r148
2129,f2_r1681,f4_r1480
2130,f4_r1499,f2_r144
2131,f2_r191,f2_r1067
2132,f5_r1511,f3_r443
2133,f3_r538,f2_r117
2134,f3_r1592,f2_r662
2135,f4_r212,f4_r510
2136,f2_r1498,f4_r1009
2137,f5_r1294,f2_r1392
2138,f5_r1673,f3_r1269
2139,f5_r869,f5_r485
2140,f4_r851,f2_r1212
2141,f5_r1600,f3_r812
2142,f4_r1337,f4_r1384
2143,f4_r1405,f2_r1697
2144,f5_r1472,f3_r1125
2145,f5_r1674,f5_r939
2146,f3_r985,f3_r1173
2147,f4_r1314,f4_r1096
2148,f2_r1198,f2_r278
2149,f5_r1318,f4_r1382
2150,f2_r520,f5_r105
2151,f2_r767,f5_r1194
2152,f3_r1139,f5_r725
2153,f4_r947,f4_r103
2154,f4_r390,f2_r1064
2155,f4_r1546,f3_r31
2156,f5_r194,f5_r1644
2157,f3_r782,f5_r499
2158,f3_r1469,f2_r219
2159,f5_r1152,f4_r1405
2160,f4_r303,f2_r894
2161,f4_r234,f2_r295
2162,f4_r864,f2_r1633
2163,f2_r433,f4_r830
2164,f2_r1612,f5_r748
2165,f5_r70,f2_r1211
2166,f4_r1219,f4_r210
2167,f3_r1181,f5_r715
2168,f5_r1451,f3_r991
2169,f2_r127,f5_r197
2170,f5_r584,f2_r1510
2171,f5_r1611,f4_r541
2172,f2_r534,f2_r1271
2173,f5_r799,f2_r1042
2174,f4_r1387,f2_r883
2175,f4_r1612,f5_r1443
2176,f2_r724,f4_r5
2177,f5_r1242,f3_r798
2178,f2_r1593,f5_r1397
2179,f4_r26,f3_r1358
2180,f4_r761,f2_r806
2181,f2_r1067,f4_r558
2182,f3_r839,f5_r638
2183,f2_r334,f4_r1443
2184,f3_r1582,f4_r856
2185,f3_r696,f2_r1642
2186,f2_r483,f5_r154
2187,f2_r337,f2_r867
2188,f5_r1613,f5_r486
2189,f2_r1090,f4_r6
2190,f5_r153,f4_r417
2191,f5_r1371,f4_r1348
2192,f3_r1544,f2_r644
2193,f5_r434,f2_r920
2194,f4_r395,f3_r777
2195,f4_r1097,f5_r123
2196,f4_r385,f4_r383
2197,f3_r472,f3_r639
2198,f2_r793,f3_r1344
2199,f3_r1399,f3_r85
2200,f4_r421,f5_r190
2201,f4_r679,f2_r1144
2202,f2_r1694,f4_r48
2203,f5_r1570,f5_r575
2204,f3_r1368,f3_r545
2205,f4_r1586,f3_r718
2206,f5_r479,f2_r560
2207,f2_r194,f3_r909
2208,f4_r264,f2_r1394
2209,f5_r794,f4_r1263
2210,f5_r870,f3_r1158
2211,f4_r1231,f3_r322
2212,f5_r531,f2_r1519
2213,f3_r1103,f2_r1360
2214,f5_r211,f5_r44
2215,f5_r1501,f5_r162
2216,f5_r1357,f2_r796
2217,f2_r1371,f5_r1696
2218,f3_r17,f2_r417
2219,f3_r1097,f2_r67
2220,f4_r464,f5_r1123
2221,f3_r1557,f5_r1575
2222,f5_r1000,f2_r1364
2223,f4_r1615,f5_r63
2224,f2_r860,f4_r473
2225,f4_r4,f2_r824
2226,f2_r618,f2_r990
2227,f5_r946,f4_r1386
2228,f2_r1144,f4_r631
2229,f5_r936,f3_r281
2230,f2_r57,f4_r1649
2231,f4_r503,f2_r403
2232,f2_r1422,f2_r407
2233,f4_r737,f3_r1427
2234,f5_r472,f5_r1242
2235,f5_r1508,f4_r836
2236,f3_r178,f3_r348
2237,f4_r706,f5_r1261
2238,f5_r711,f4_r563
2239,f5_r1118,f2_r1040
2240,f3_r530,f2_r595
2241,f3_r1009,f2_r1689
2242,f4_r726,f2_r1304
2243,f2_r364,f4_r1462
2244,f4_r226,f4_r1170
2245,f4_r1248,f2_r1447
2246,f5_r20,f2_r1238
2247,f2_r1411,f2_r1037
2248,f5_r575,f2_r456
2249,f5_r1330,f5_r1001
2250,f2_r1211,f3_r1683
2251,f2_r630,f2_r783
2252,f4_r1359,f4_r1597
2253,f2_r305,f4_r39
2254,f5_r1173,f3_r1056
2255,f3_r1506,f3_r1183
2256,f4_r1459,f3_r1043
2257,f4_r661,f2_r325
2258,f4_r37,f5_r1214
2259,f5_r1521,f2_r274
2260,f3_r1288,f3_r1196
2261,f3_r1637,f5_r997
2262,f4_r3,f5_r251
2263,f2_r1054,f5_r691
2264,f5_r1092,f5_r858
2265,f5_r641,f4_r1394
2266,f5_r1145,f5_r1441
2267,f2_r905,f3_r1551
2268,f3_r1338,f2_r1228
2269,f5_r851,f4_r759
2270,f2_r527,f4_r1328
2271,f4_r1045,f4_r1240
2272,f5_r653,f3_r782
2273,f5_r952,f2_r1470
2274,f3_r1333,f4_r1024
2275,f5_r959,f2_r669
2276,f5_r1185,f5_r1082
2277,f4_r981,f2_r113
2278,f2_r778,f2_r848
2279,f5_r493,f4_r174
2280,f3_r593,f3_r704
2281,f5_r232,f5_r921
2282,f2_r180,f3_r1461
2283,f3_r28,f5_r265
2284,f2_r1138,f3_r332
2285,f5_r727,f5_r653
2286,f5_r125,f5_r1021
2287,f5_r1226,f3_r1241
2288,f2_r81,f4_r296
2289,f5_r617,f3_r164
2290,f5_r819,f3_r247
2291,f3_r255,f3_r1338
2292,f3_r963,f3_r535
2293,f2_r427,f2_r187
2294,f5_r770,f5_r809
2295,f2_r900,f2_r1646
2296,f2_r1354,f4_r1478
2297,f3_r1222,f3_r385
2298,f2_r1418,f3_r1613
2299,f5_r466,f5_r477
2300,f3_r1142,f3_r1421
2301,f5_r1024,f2_r1663
2302,f4_r386,f4_r1595
2303,f5_r1385,f5_r1665
2304,f4_r1482,f4_r1319
2305,f5_r190,f2_r13
2306,f3_r625,f3_r430
2307,f2_r732,f3_r113
2308,f4_r1501,f2_r337
2309,f3_r719,f5_r110
2310,f5_r1304,f5_r1163
2311,f5_r1001,f2_r305
2312,f3_r1422,f5_r1508
2313,f2_r1082,f2_r1524
2314,f5_r1661,f3_r1117
2315,f5_r337,f5_r620
2316,f5_r1686,f3_r611
2317,f2_r640,f4_r463
2318,f4_r1324,f2_r821
2319,f5_r191,f4_r195
2320,f5_r1602,f2_r365
2321,f5_r134,f2_r1454
2322,f4_r1404,f3_r1097
2323,f5_r1309,f4_r443
2324,f5_r596,f3_r892
2325,f4_r868,f5_r403
2326,f2_r1454,f2_r1375
2327,f2_r1473,f5_r7
2328,f3_r713,f4_r528
2329,f4_r274,f3_r731
2330,f3_r1081,f5_r108
2331,f2_r213,f5_r1215
2332,f5_r502,f4_r552
2333,f5_r1536,f3_r927
2334,f5_r524,f2_r180
2335,f5_r327,f5_r1687
2336,f3_r1521,f3_r306
2337,f4_r688,f4_r1525
2338,f4_r1384,f2_r1220
2339,f5_r245,f5_r1012
2340,f3_r873,f3_r1641
2341,f4_r592,f2_r191
2342,f5_r1439,f5_r1690
2343,f3_r573,f3_r1217
2344,f3_r544,f5_r849
2345,f3_r203,f5_r1062
2346,f3_r1698,f2_r715
2347,f3_r620,f3_r934
2348,f2_r998,f4_r714
2349,f4_r1333,f5_r180
2350,f5_r346,f2_r681
2351,f4_r166,f4_r1147
2352,f3_r293,f4_r1554
2353,f2_r1102,f2_r1395
2354,f5_r1333,f5_r1619
2355,f5_r886,f4_r1546
2356,f4_r1202,f5_r437
2357,f3_r411,f4_r911
2358,f5_r1181,f2_r1329
2359,f3_r1403,f4_r229
2360,f3_r628,f2_r1656
2361,f2_r147,f3_r355
2362,f3_r266,f5_r394
2363,f4_r1582,f3_r234
2364,f4_r579,f4_r1097
2365,f2_r1428,f2_r238
2366,f2_r1392,f3_r1485
2367,f5_r29,f5_r974
2368,f3_r353,f2_r1578
2369,f3_r1205,f2_r282
2370,f4_r311,f5_r466
2371,f3_r248,f5_r255
2372,f4_r335,f5_r869
2373,f3_r50,f2_r147
2374,f4_r1240,f4_r1512
2375,f3_r654,f5_r548
2376,f5_r127,f5_r1517
2377,f2_r746,f2_r548
2378,f4_r299,f2_r668
2379,f2_r540,f4_r1141
2380,f2_r438,f4_r104
2381,f5_r1478,f4_r1493
2382,f5_r1653,f5_r840
2383,f2_r458,f5_r45
2384,f4_r446,f5_r9
2385,f4_r376,f2_r483
2386,f3_r822,f5_r1448
2387,f5_r861,f4_r1627
2388,f3_r906,f3_r1579
2389,f2_r701,f5_r700
2390,f4_r776,f4_r13
2391,f3_r999,f2_r302
2392,f4_r790,f4_r370
2393,f2_r1679,f4_r245
2394,f3_r1620,f2_r1543
2395,f5_r216,f3_r890
2396,f2_r541,f5_r2
2397,f5_r164,f2_r1023
2398,f3_r313,f3_r1598
2399,f4_r894,f2_r610
2400,f2_r1320,f2_r265
2401,f4_r564,f5_r690
2402,f5_r1078,f3_r873
2403,f4_r1643,f2_r105
2404,f4_r526,f5_r1317
2405,f5_r1348,f3_r640
2406,f5_r439,f4_r432
2407,f3_r1027,f5_r860
2408,f4_r811,f3_r504
2409,f4_r1263,f3_r147
2410,f3_r1034,f3_r1225
2411,f3_r290,f3_r538
2412,f5_r732,f4_r1435
2413,f5_r906,f5_r1280
2414,f5_r1284,f5_r1372
2415,f3_r1432,f4_r350
2416,f2_r430,f3_r13
2417,f2_r193,f4_r1540
2418,f3_r480,f5_r837
2419,f2_r1622,f3_r100
2420,f5_r894,f3_r1361
2421,f2_r1151,f5_r502
2422,f2_r1401,f2_r1422
2423,f2_r189,f5_r1022
2424,f5_r54,f5_r813
2425,f3_r1192,f3_r756
2426,f3_r1674,f2_r937
2427,f3_r916,f3_r589
2428,f4_r155,f2_r353
2429,f2_r1644,f2_r1138
2430,f2_r459,f3_r1700
2431,f4_r793,f5_r870
2432,f5_r660,f5_r663
2433,f5_r52,f2_r1619
2434,f2_r748,f3_r967
2435,f3_r494,f3_r560
2436,f3_r1204,f3_r268
2437,f2_r566,f2_r549
2438,f3_r887,f5_r216
2439,f4_r686,f4_r1470
2440,f3_r48,f4_r1537
2441,f4_r491,f4_r1534
2442,f3_r1197,f2_r1318
2443,f4_r30,f2_r1152
2444,f4_r556,f3_r486
2445,f4_r91,f5_r1656
2446,f5_r1580,f2_r1692
2447,f3_r517,f2_r588
2448,f4_r49,f4_r952
2449,f4_r976,f3_r1447
2450,f4_r1435,f5_r551
2451,f4_r207,f4_r1620
2452,f5_r1317,f2_r971
2453,f5_r227,f3_r705
2454,f4_r1491,f4_r172
2455,f4_r309,f5_r893
2456,f4_r427,f4_r198
2457,f2_r1276,f3_r180
2458,f5_r90,f4_r301
2459,f2_r883,f5_r1450
2460,f4_r76,f4_r763
2461,f3_r1159,f2_r1429
2462,f5_r1433,f5_r1461
2463,f4_r978,f3_r558
2464,f3_r1184,f2_r1200
2465,f5_r996,f5_r688
2466,f5_r883,f4_r1066
2467,f2_r646,f2_r104
2468,f3_r118,f2_r1194
2469,f3_r1301,f2_r157
2470,f3_r889,f4_r1018
2471,f3_r434,f5_r1637
2472,f2_r948,f2_r251
2473,f3_r991,f3_r686
2474,f2_r559,f5_r324
2475,f2_r413,f3_r1252
2476,f5_r823,f2_r1694
2477,f5_r490,f5_r1670
2478,f3_r1171,f3_r849
2479,f5_r817,f3_r544
2480,f5_r664,f3_r1548
2481,f5_r951,f2_r352
2482,f5_r135,f5_r612
2483,f2_r1296,f2_r1425
2484,f2_r1247,f5_r1529
2485,f4_r126,f4_r791
2486,f4_r1514,f3_r107
2487,f4_r541,f4_r1208
2488,f3_r199,f4_r1036
2489,f4_r48,f5_r29
2490,f3_r678,f5_r861
2491,f2_r954,f2_r541
2492,f2_r806,f5_r1570
2493,f5_r1500,f2_r800
2494,f4_r191,f5_r1263
2495,f4_r463,f5_r1655
2496,f2_r963,f2_r102
2497,f3_r1254,f5_r1427
2498,f4_r1085,f3_r1298
2499,f3_r1645,f2_r1201
2500,f3_r1203,f4_r1090
2501,f2_r1393,f3_r1627
2502,f3_r279,f4_r571
2503,f4_r837,f4_r206
2504,f5_r600,f2_r1398
2505,f5_r976,f2_r1699
2506,f5_r1397,f3_r103
2507,f2_r291,f2_r828
2508,f2_r1571,f5_r1358
2509,f5_r7,f2_r375
2510,f3_r209,f3_r793
2511,f3_r925,f5_r249
2512,f3_r967,f3_r425
2513,f2_r220,f3_r1640
2514,f5_r748,f3_r976
2515,f2_r274,f3_r86
2516,f3_r1402,f3_r329
2517,f2_r892,f5_r1433
2518,f2_r1563,f4_r1120
2519,f2_r1356,f4_r1526
2520,f4_r533,f5_r88
2521,f5_r663,f5_r1503
2522,f4_r206,f4_r1155
2523,f4_r1587,f3_r1349
2524,f4_r1156,f4_r1059
2525,f2_r912,f3_r1593
2526,f5_r950,f5_r342
2527,f3_r777,f4_r366
2528,f5_r1285,f3_r540
2529,f5_r437,f2_r1515
2530,f5_r1597,f5_r41
2531,f2_r1292,f5_r39
2532,f4_r1132,f3_r719
2533,f5_r523,f4_r992
2534,f5_r1280,f3_r1380
2535,f4_r1188,f3_r1577
2536,f3_r1652,f3_r1009
2537,f4_r520,f4_r37
2538,f4_r1658,f3_r834
2539,f2_r581,f3_r40
2540,f4_r1588,f5_r552
2541,f2_r1140,f3_r1109
2542,f2_r107,f4_r1545
2543,f5_r1124,f5_r540
2544,f2_r543,f5_r53
2545,f4_r1608,f3_r1355
2546,f4_r1239,f2_r851
2547,f4_r1421,f2_r570
2548,f5_r929,f5_r944
2549,f4_r725,f3_r1155
2550,f4_r403,f4_r1104
2551,f5_r572,f5_r947
2552,f3_r648,f3_r102
2553,f2_r799,f4_r1333
2554,f2_r1395,f5_r611
2555,f3_r186,f3_r391
2556,f4_r329,f2_r1511
2557,f5_r1588,f2_r458
2558,f3_r832,f5_r1168
2559,f3_r373,f5_r1692
2560,f2_r703,f3_r211
2561,f2_r82,f5_r340
2562,f2_r1515,f3_r202
2563,f3_r466,f4_r395
2564,f5_r822,f3_r551
2565,f3_r1632,f5_r125
2566,f3_r113,f5_r642
2567,f2_r1547,f4_r1239
2568,f4_r1633,f4_r1626
2569,f4_r55,f3_r1391
2570,f4_r171,f5_r1011
2571,f4_r63,f2_r1654
2572,f3_r601,f2_r1003
2573,f5_r543,f5_r845
2574,f5_r1679,f2_r59
2575,f3_r1644,f4_r708
2576,f3_r43,f2_r954
2577,f2_r150,f3_r503
2578,f2_r500,f3_r1094
2579,f3_r1352,f2_r318
2580,f4_r409,f3_r622
2581,f4_r1536,f2_r1283
2582,f2_r837,f3_r1553
2583,f4_r456,f3_r1130
2584,f2_r866,f3_r994
2585,f2_r1455,f3_r1535
2586,f3_r420,f3_r1205
2587,f2_r1403,f4_r187
2588,f2_r296,f5_r1604
2589,f3_r1697,f5_r1239
2590,f3_r605,f5_r968
2591,f4_r1429,f5_r1274
2592,f4_r1614,f4_r30
2593,f5_r286,f3_r1190
2594,f4_r542,f5_r1128
2595,f3_r1255,f4_r334
2596,f3_r990,f5_r863
2597,f2_r906,f3_r720
2598,f4_r1225,f2_r315
2599,f3_r438,f3_r541
2600,f4_r118,f3_r744
2601,f4_r122,f2_r1414
2602,f5_r1657,f4_r544
2603,f4_r1368,f2_r696
2604,f5_r753,f2_r110
2605,f4_r169,f3_r393
2606,f3_r912,f3_r1095
2607,f4_r911,f2_r284
2608,f5_r98,f3_r517
2609,f2_r1546,f2_r1546
2610,f2_r982,f2_r687
2611,f3_r1464,f3_r1403
2612,f5_r410,f4_r889
2613,f4_r1018,f4_r491
2614,f4_r1354,f4_r1313
2615,f2_r401,f3_r1525
2616,f3_r1196,f4_r1131
2617,f2_r1386,f5_r761
2618,f2_r937,f4_r223
2619,f4_r563,f5_r848
2620,f5_r1695,f4_r1329
2621,f2_r1335,f3_r1288
2622,f2_r1072,f3_r368
2623,f4_r412,f4_r1387
2624,f4_r378,f3_r1631
2625,f2_r111,f4_r1021
2626,f2_r452,f5_r1152
2627,f4_r729,f3_r1417
2628,f2_r1584,f3_r1695
2629,f4_r1216,f4_r1337
2630,f5_r463,f3_r25
2631,f3_r877,f2_r1151
2632,f4_r555,f5_r676
2633,f5_r293,f3_r822
2634,f5_r972,f3_r1260
2635,f4_r140,f3_r1376
2636,f3_r534,f2_r982
2637,f5_r497,f2_r858
2638,f2_r502,f3_r988
2639,f2_r1045,f2_r465
2640,f4_r752,f3_r633
2641,f5_r424,f2_r1378
2642,f2_r1253,f2_r1300
2643,f3_r102,f3_r738
2644,f2_r1298,f3_r721
2645,f2_r619,f2_r390
2646,f4_r1298,f4_r163
2647,f2_r859,f2_r794
2648,f2_r1669,f5_r20
2649,f4_r525,f3_r141
2650,f2_r729,f2_r316
2651,f2_r131,f3_r494
2652,f3_r1597,f2_r630
2653,f4_r1184,f3_r104
2654,f4_r856,f5_r778
2655,f2_r145,f4_r867
2656,f2_r1495,f3_r1499
2657,f5_r181,f2_r1472
2658,f4_r1382,f2_r673
2659,f4_r92,f3_r850
2660,f4_r1178,f4_r841
2661,f3_r1680,f4_r264
2662,f5_r230,f2_r1075
2663,f4_r1577,f3_r989
2664,f5_r122,f5_r1350
2665,f5_r611,f2_r1215
2666,f2_r556,f5_r333
2667,f2_r1295,f2_r677
2668,f5_r725,f3_r1436
2669,f5_r636,f3_r50
2670,f5_r1575,f5_r886
2671,f4_r1287,f2_r1131
2672,f4_r528,f4_r623
2673,f4_r1141,f2_r291
2674,f2_r1323,f4_r101
2675,f2_r1695,f2_r320
2676,f2_r1470,f2_r1347
2677,f3_r1145,f4_r823
2678,f3_r1451,f3_r76
2679,f2_r742,f2_r581
2680,f4_r1516,f4_r916
2681,f3_r515,f2_r1323
2682,f4_r1492,f5_r743
2683,f2_r446,f3_r1656
2684,f4_r791,f3_r101
2685,f5_r503,f4_r709
2686,f3_r1663,f4_r1224
2687,f3_r1302,f5_r1161
2688,f3_r443,f3_r362
2689,f4_r480,f2_r742
2690,f5_r516,f4_r1421
2691,f5_r1579,f2_r587
2692,f3_r1538,f5_r1245
2693,f3_r829,f2_r25
2694,f4_r561,f2_r577
2695,f3_r57,f5_r1645
2696,f3_r1366,f5_r904
2697,f3_r1489,f5_r1151
2698,f2_r1066,f3_r922
2699,f5_r778,f3_r1014
2700,f3_r885,f5_r1141
2701,f4_r1480,f4_r727
2702,f4_r1512,f3_r568
2703,f2_r1463,f2_r1309
2704,f5_r422,f4_r1261
2705,f5_r459,f2_r759
2706,f4_r1627,f5_r523
2707,f3_r592,f5_r1142
2708,f5_r1057,f3_r1489
2709,f2_r153,f2_r842
2710,f2_r949,f4_r1481
2711,f2_r1015,f3_r1327
2712,f5_r875,f5_r54
